,2019q2,2018q4,2019q3,2019q1,2019q4
RegulatoryLiabilityNoncurrent,3681000000.0,3745000000.0,3681000000.0,3715000000.0,3754000000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,396000000.0,741000000.0,392000000.0,766000000.0,404000000.0
AssetRetirementObligationsNoncurrent,433000000.0,429000000.0,438000000.0,430000000.0,428000000.0
AccumulatedDeferredInvestmentTaxCredit,98000000.0,87000000.0,99000000.0,87000000.0,99000000.0
DeferredIncomeTaxLiabilitiesNet,1840000000.0,1711000000.0,1809000000.0,1269000000.0,1858000000.0
OtherLiabilitiesNoncurrent,274000000.0,233000000.0,294000000.0,294000000.0,294000000.0
LiabilitiesNoncurrent,17792000000.0,12475000000.0,18018000000.0,15788000000.0,18850000000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,3000000.0,3000000.0,841000000.0,841000000.0,841000000.0
AdditionalPaidInCapitalCommonStock,5088000000.0,5019000000.0,5088000000.0,5088000000.0,4699000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-65000000.0,-27000000.0,-65000000.0,-12000000.0,-21000000.0
RetainedEarningsAccumulatedDeficit,1418000000.0,1373000000.0,-271000000.0,-531000000.0,1364000000.0
StockholdersEquity,6883000000.0,6886000000.0,4755000000.0,4441000000.0,6883000000.0
PreferredStockValue,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0
MinorityInterest,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,7324000000.0,6462000000.0,6713000000.0,4290000000.0,4786000000.0
LiabilitiesAndStockholdersEquity,24529000000.0,23050000000.0,25292000000.0,21099000000.0,26009000000.0
RestrictedCashAndCashEquivalentsAtCarryingValue,,28000000.0,21000000.0,17000000.0,25000000.0
LoansReceivableHeldForSaleAmount,,2000000.0,,2000000.0,
NotesReceivableRelatedPartiesNoncurrent,,100000000.0,,,
CapitalLeaseObligationsNoncurrent,,91000000.0,,91000000.0,
PreferredStockParOrStatedValuePerShare,,,,,4.5
