,2019q2,2018q4,2019q3,2019q1,2019q4
PaymentsToAcquireMarketableSecurities,2004360.0,1141754.0,1413481.0,1994175.0,1051898.0
NetCashProvidedByUsedInInvestingActivities,-744000.0,-50258000.0,-1542640.0,-171844000.0,-46647000.0
PaymentOfFinancingAndStockIssuanceCosts,,,63000.0,,
ProceedsFromIssuanceOfSecuredDebt,,,63115000.0,79800000.0,63115000.0
ProceedsFromStockOptionsExercised,,,,210.0,
RepaymentsOfSecuredDebt,,84330000.0,63304000.0,118914000.0,84330000.0
ProceedsFromLinesOfCredit,6697000.0,45225000.0,18825000.0,33825000.0,45225000.0
RepaymentsOfLongTermDebt,156120.0,74259.0,34698000.0,116555.0,77410.0
RepaymentsOfOtherDebt,2175000.0,,21000000.0,38000000.0,31000000.0
PaymentsOfDebtIssuanceCosts,265000.0,2667000.0,1602000.0,2566000.0,2667000.0
CashAndCashEquivalentsPeriodIncreaseDecrease,-540759.0,-196934.0,-474712.0,-389583.0,-863142.0
PaymentsForRepurchaseOfCommonStock,,,,,
PaymentsOfDividends,2311000.0,7206000.0,4896000.0,1755000.0,12334000.0
NetCashProvidedByUsedInFinancingActivities,-156120.0,215879.0,8704000.0,172702000.0,-80696.0
CashAndCashEquivalentsAtCarryingValue,2016464.0,2016464.0,2016464.0,1626881.0,2016464.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-6066000.0,617000.0,9233000.0,-4202000.0,21840000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,14961000.0,11557000.0,24194000.0,14961000.0,36801000.0
IncomeTaxesPaidNet,28178.0,101426.0,,58969.0,4831.0
InterestPaidNet,46117.0,7122000.0,8947.0,9182000.0,10046000.0
Dividends,2290000.0,2764000.0,4847000.0,1923000.0,2764000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,393000.0,158000.0,158000.0,158000.0,393000.0
TemporaryEquityAccretionToRedemptionValueAdjustment,,,,359000.0,1900000.0
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,81000.0,630000.0,316000.0,437000.0,647000.0
DeferredLeasingCostsIncludedInAccountsPayableAccruedExpensesAndOtherLiabilities,433000.0,,,114000.0,33000.0
ExtinguishmentOfDebtGainLossNetOfTax,,4405000.0,,5393000.0,
AccretionExpense,,1834000.0,,2399000.0,
GainLossOnSaleOfInterestInProjects,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,215879.0,,,
ProceedsFromDivestitureOfInterestInJointVenture,,,,231000.0,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,25582000.0,,25582000.0,
RepaymentsOfShortTermDebt,,34682000.0,,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,1019000.0,,1019000.0,
OfferingCostsIncludedInAccountsPayableAccruedExpensesAndOtherLiabilities,,,,,
StockIssuedDuringPeriodValueOther,,5000000.0,,5000000.0,
MinorityInterestPeriodIncreaseDecrease,,56795000.0,,56795000.0,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,140000.0,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,8007000.0,,8007000.0,
PaymentsForDebtIssueCosts,,,,,
InterestPaidClassifiedAsInvestingActivities,,,11722000.0,,
GainsLossesOnExtinguishmentOfDebt,,,,,-804000.0
ProfitLossBeforeTax,,,-403125000.0,,
AdjustmentsForDepreciationExpense,,,1082000.0,,
AdjustmentsForSharebasedPayments,,,23471000.0,,
AdjustmentsForAmortisationExpense,,,130155000.0,,
AmortizationOfOtherIntangibleAssets,,,1726000.0,,
OtherAdjustmentsForNoncashItems,,,481773000.0,,
AdjustmentsForFinanceCosts,,,17156000.0,,
GainsLossesOnAvailableforsaleFinancialAssets,,,,,
AdjustmentsForDecreaseIncreaseInTradeAndOtherReceivables,,,-179784000.0,,
AdjustmentsForDecreaseIncreaseInInventories,,,-99000.0,,
AdjustmentsForIncreaseDecreaseInTradeAndOtherPayables,,,-1215000.0,,
AdjustmentsForGainLossOnDisposalsPropertyPlantAndEquipment,,,22000.0,,
CashFlowsFromUsedInOperations,,,95871000.0,,
InterestPaidClassifiedAsOperatingActivities,,,-18390000.0,,
IncomeTaxesPaidClassifiedAsOperatingActivities,,,-4813000.0,,
CashFlowsFromUsedInOperatingActivities,,,98993000.0,,
PurchaseOfAvailableForSaleInvestment,,,,,
ProceedsFromDisposalOrMaturityOfAvailableforsaleFinancialAssets,,,,,
PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,,,380000.0,,
ProceedsFromDisposalsOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,,,6000.0,,
CashFlowsFromUsedInDecreaseIncreaseInRestrictedCashAndCashEquivalents,,,-53507000.0,,
AdjustmentsForIncreaseDecreaseInDepositsFromBanks,,,,,
OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,,,,,
PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,,,107722000.0,,
PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,,,907000.0,,
InterestReceivedClassifiedAsInvestingActivities,,,2537000.0,,
CashFlowsFromUsedInInvestingActivities,,,-157733000.0,,
ProceedsFromIssuingShares,,,54820000.0,,
ProceedsFromIssueOfSharesBySubsidiary,,,77000.0,,
InvestmentInSharesOfSubsidiary,,,40221000.0,,
ProceedsFromIssuingOtherEquityInstruments,,,18000000.0,,
ProceedsFromSaleOrIssueOfTreasuryShares,,,,,
CashFlowsFromUsedInIncreaseDecreaseInCurrentBorrowings,,,-39493000.0,,
ProceedsFromCurrentBorrowings,,,103365000.0,,
RepaymentsOfCurrentBorrowings,,,59014000.0,,
ProceedsFromNoncurrentBorrowings,,,111278000.0,,
RepaymentsOfNoncurrentBorrowings,,,12450000.0,,
CashFlowsFromUsedInFinancingActivities,,,77415000.0,,
IncreaseDecreaseInCashAndCashEquivalents,,,-70269000.0,,
EffectOfExchangeRateChangesOnCashAndCashEquivalents,,,257000.0,,
CashAndCashEquivalents,,,112267000.0,,
GainsLossesOnSalesOfOtherRealEstate,,,,,
ProceedsFromSaleOfOtherRealEstate,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,71770000.0,
NotesAssumed1,,,,13907000.0,30581000.0
