,2019q2,2018q4,2019q3,2019q1,2019q4
IncreaseDecreaseInAccountsPayableRelatedParties,-1000.0,,-2876.0,-10935.0,-4286.0
PaymentsToAcquireInvestments,105441907.0,,,384978358.0,360873800.0
IncreaseDecreaseInAccountsReceivable,25847.0,,-108.0,-58662.0,-3843.0
ProceedsFromSaleAndCollectionOfReceivables,-99052995.0,,,340621771.0,310621362.0
IncreaseDecreaseInInventories,165656.0,,49.0,33360.0,366109.0
IssuanceOfStockAndWarrantsForServicesOrClaims,64161.0,,64161.0,3134.0,64161.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,4569.0,,14264.0,87407.0,-55108.0
PaymentsToAcquireMarketableSecurities,0.0,,,,27308528.0
IncreaseDecreaseInDeferredLiabilities,74296.0,,61632.0,,74763.0
IncreaseDecreaseInContractWithCustomerAsset,4677.0,,,4807.0,4807.0
OperatingLeaseObligation,-32557.0,,0.0,,-97670.0
RedemptionsOfMarketableDebtSecurities,-1895000.0,,,,-19458211.0
IncomeTaxesPaid,0.0,,0.0,2235000.0,0.0
IncreaseDecreaseInAccruedLiabilities,54157.0,,13.0,,33249.0
IncreaseDecreaseInOtherOperatingAssets,518.0,,,0.0,
IncreaseDecreaseInAccountsPayableTrade,-42445.0,,-19057.0,68918.0,-19490.0
PaymentsToAcquireIntangibleAssets,0.0,,,,
RecognitionOfDeferredRevenue,0.0,,,0.0,0.0
IncreaseDecreaseInOtherOperatingLiabilities,0.0,,,0.0,-4567.0
ProceedsFromIssuanceOfSeniorLongTermDebt,5479752.0,,,-1348501.0,2111158.0
IncreaseDecreaseInContractWithCustomerLiability,-15028.0,,,93.0,0.0
ProceedsFromLinesOfCredit,36900848.0,,,543573.0,135737281.0
IncreaseDecreaseInOtherAccruedLiabilities,61145.0,,24574.0,38047.0,18530.0
RepaymentsOfLinesOfCredit,131104.0,,,543573.0,98717281.0
NetCashProvidedByUsedInOperatingActivities,0.0,,-720.0,0.0,-448655.0
ExerciseOfWarrants,0.0,,0.0,,1900.0
ProceedsFromIssuanceOfLongTermDebt,200000.0,,,,
ProceedsFromIssuanceOfCommercialPaper,12514355.0,,,63064642.0,48174635.0
RepaymentsOfLongTermDebt,52213.0,,13847.0,,107123.0
RepaymentsOfCommercialPaper,7720024.0,,,29809883.0,34270493.0
ProceedsFromIssuanceOfSubordinatedLongTermDebt,1691386.0,,,5703527.0,4712414.0
PaymentsToAcquirePropertyPlantAndEquipment,7471.0,,0.0,38145.0,550206.0
RepaymentsOfLongTermCapitalLeaseObligations,0.0,,,,
MaturitiesOfSubordinatedDebt,1800244.0,,,7652135.0,6581094.0
ProceedsFromSaleOfPropertyPlantAndEquipment,23600.0,,,23600.0,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-92151.0,,-1398.0,,-1392.0
NetCashProvidedByUsedInInvestingActivities,-11317448.0,,-24.0,-38145.0,-73640213.0
ProceedsFromWarrantExercises,38000.0,,0.0,,50000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,218153.0,,218153.0,,0.0
PaymentsOfDividends,118333.0,,,146437.0,2696082.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-116592.0,,-116592.0,,0.0
NetCashProvidedByUsedInDiscontinuedOperations,-1398.0,,-1398.0,,-1392.0
ProceedsFromOtherDebt,0.0,,200000.0,156000.0,341000.0
PaymentsOfStockIssuanceCosts,27628.0,,,,
ProceedsFromRelatedPartyDebt,0.0,,0.0,-157000.0,575.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,41730510.0,,,60784883.0,49513363.0
RepaymentsOfOtherDebt,23196.0,,,45118.0,45118.0
RepaymentsOfDebtAndCapitalLeaseObligations,1800.0,,,864.0,
ProceedsFromIssuanceOfCommonStock,1744310.0,,2528662.0,509110.0,30000.0
NetCashProvidedByUsedInFinancingActivities,3072357.0,,390708.0,4336392.0,-25872.0
InterestPaid,3279055.0,,0.0,12846279.0,0.0
InterestPaidDiscontinuedOperations,51.0,,51.0,,0.0
IssuanceOfCommonStockInSettlementOfLiabilities,0.0,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,64044.0,,,-16091.0,-16091.0
ExerciseOfOptionsByReducingDeferredCompensationPayable,0.0,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.0,,52.0,-54873.0,1459339.0
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,0.0,,0.0,341692.0,0.0
LiabilitiesSettledByIssuanceOfNotesPayable,51227.0,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,6724.0,,25130.0,,31376.0
CashAndCashEquivalentsAtCarryingValue,0.0,,7358.0,347327.0,2362.0
StockIssuedDuringPeriodValueOther,51051.0,,107478.0,,270.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,25800.0,,28910.0,,36357.0
InterestPaidCapitalized,0.0,,,2649.0,1500.0
IncomeTaxesPaidNet,0.0,,0.0,800.0,0.0
StockIssuedToSettlePayables,0.0,,,0.0,
StockIssuedDuringPeriodValueIssuedForServices,226250.0,,37500.0,-14880.0,-107700.0
OtherAmortizationOfDeferredCharges,,,7.0,,
InventoryWriteDown,,,0.0,,
IncreaseDecreaseInPrepaidExpense,,,-2750.0,,-2750.0
ShareBasedCompensation,,,300.0,,
IncreaseDecreaseInOtherReceivables,,,0.0,,29.0
IncreaseDecreaseInAccountsAndOtherReceivables,,,-229.0,,
OtherNonoperatingIncome,,,7.0,,102251.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,192526.0,,50481.0
IncreaseDecreaseInAccountsPayable,,,94.0,,
IncreaseDecreaseInCustomerAdvances,,,-271.0,,
IncreaseDecreaseInDeferredRevenue,,,-13.0,,
PaymentsToAcquireMachineryAndEquipment,,,-10.0,,
RepaymentsOfRelatedPartyDebt,,,18400.0,,18400.0
StockIssuedDuringPeriodValueStockOptionsExercised,,,-116.0,,50000.0
StockIssuedDuringPeriodValuePurchaseOfAssets,,,222000.0,,175653.0
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,1440.0,,1440.0
ChangeInAdvancesInExcessOfInvestmentInLocalLimitedPartnership,,,,49000.0,
DeferredIncomeTaxesAndTaxCredits,,,,-650641.0,
IncomeLossFromEquityMethodInvestments,,,,1212444.0,
AdvancesToLocalLimitedPartnership,,,,32000.0,
StockIssued1,,,,3134.0,
PaymentsToAcquireAvailableForSaleSecurities,,,,32488192.0,
PaymentsToAcquireAvailableForSaleSecuritiesEquity,,,,0.0,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,344000.0,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,7085000.0,
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,,,4715000.0,
PaymentsToAcquireProductiveAssets,,,,7824494.0,
ProceedsFromSaleOfMachineryAndEquipment,,,,120780.0,23600.0
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,50000.0,
ProceedsFromDivestitureOfBusinesses,,,,0.0,
ProceedsFromIssuanceOrSaleOfEquity,,,,-157690.0,-157690.0
ProceedsFromRepaymentsOfOtherDebt,,,,0.0,
ProceedsFromPaymentsForOtherFinancingActivities,,,,900783.0,
FairValueOfAssetsAcquired,,,,258465.0,
DebtConversionConvertedInstrumentAmount1,,,,0.0,
DebtConversionOriginalDebtAmount1,,,,0.0,
NetIncomeLossAllocatedToGeneralPartners,,,,,0.0
StockIssuedDuringPeriodValueAcquisitions,,,,,-14880.0
ProceedsFromAdvancesForConstruction,,,,,0.0
ProceedsFromSaleOfOtherProductiveAssets,,,,,60803.0
IncreaseDecreaseInDepositOtherAssets,,,,,0.0
PaymentsForCapitalImprovements,,,,,592440.0
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,,-3259.0
ProceedsFromLoanOriginations1,,,,,138953.0
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,32239.0
